"country","year","continent","coal_consumption"
"Turkmenistan",2018,"Asia",-4.60517018598809
"Turkmenistan",2019,"Asia",-4.60517018598809
"Germany",1965,"Europe",7.533419875568
"Germany",1966,"Europe",7.46471096054116
"Germany",1967,"Europe",7.42733209908521
"Germany",1968,"Europe",7.44158428451309
"Germany",1969,"Europe",7.47077782873764
"Germany",1970,"Europe",7.45819134763844
"Germany",1971,"Europe",7.41420594656838
"Germany",1972,"Europe",7.39010303009165
"Germany",1973,"Europe",7.39334986023038
"Germany",1974,"Europe",7.39764180191046
"Germany",1975,"Europe",7.29883744672285
"Germany",1976,"Europe",7.35298582364972
"Germany",1977,"Europe",7.31256283761869
"Germany",1978,"Europe",7.3254743332103
"Germany",1979,"Europe",7.38199305655679
"Germany",1980,"Europe",7.40474887986693
"Germany",1981,"Europe",7.42137140567076
"Germany",1982,"Europe",7.39724959962221
"Germany",1983,"Europe",7.43306233876073
"Germany",1984,"Europe",7.46465652874748
"Germany",1985,"Europe",7.45934465557237
"Germany",1986,"Europe",7.40268807820219
"Germany",1987,"Europe",7.39856776929708
"Germany",1988,"Europe",7.38672236614348
"Germany",1989,"Europe",7.40251798202428
"Germany",1990,"Europe",7.33282822417427
"Germany",1991,"Europe",7.20311232334293
"Germany",1992,"Europe",7.10209515887175
"Germany",1993,"Europe",7.04384527059886
"Germany",1994,"Europe",7.01343154478564
"Germany",1995,"Europe",6.9603002896459
"Germany",1996,"Europe",6.95598623920714
"Germany",1997,"Europe",6.92444424031826
"Germany",1998,"Europe",6.90025018609636
"Germany",1999,"Europe",6.86233104371297
"Germany",2000,"Europe",6.89983096437131
"Germany",2001,"Europe",6.90268946940823
"Germany",2002,"Europe",6.9049112385304
"Germany",2003,"Europe",6.92129421259607
"Germany",2004,"Europe",6.8958051598847
"Germany",2005,"Europe",6.85160600285023
"Germany",2006,"Europe",6.89093663517561
"Germany",2007,"Europe",6.91601903986056
"Germany",2008,"Europe",6.83713858981658
"Germany",2009,"Europe",6.7265966457304
"Germany",2010,"Europe",6.79814463319199
"Germany",2011,"Europe",6.81432553005893
"Germany",2012,"Europe",6.84170628432025
"Germany",2013,"Europe",6.87047803606654
"Germany",2014,"Europe",6.83077271761445
"Germany",2015,"Europe",6.81899728663849
"Germany",2016,"Europe",6.79116078672813
"Germany",2017,"Europe",6.72855684017416
"Germany",2018,"Europe",6.69295309156036
"Germany",2019,"Europe",6.46148536370601
"Poland",1965,"Europe",6.53926075823806
"Poland",1966,"Europe",6.55257065253983
"Poland",1967,"Europe",6.57050754173803
"Poland",1968,"Europe",6.61750324032772
"Poland",1969,"Europe",6.66686900231623
"Poland",1970,"Europe",6.70466432371931
"Poland",1971,"Europe",6.7280004253855
"Poland",1972,"Europe",6.77304605012363
"Poland",1973,"Europe",6.77714988715337
"Poland",1974,"Europe",6.80494816727868
"Poland",1975,"Europe",6.88084954424255
"Poland",1976,"Europe",6.9254203291697
"Poland",1977,"Europe",6.96027277373055
"Poland",1978,"Europe",7.00577813977456
"Poland",1979,"Europe",7.01776865328527
"Poland",1980,"Europe",7.07507402092817
"Poland",1981,"Europe",6.96038378158234
"Poland",1982,"Europe",6.99492239384399
"Poland",1983,"Europe",6.99249983868168
"Poland",1984,"Europe",7.03433154066046
"Poland",1985,"Europe",7.05731687361838
"Poland",1986,"Europe",7.08256200335406
"Poland",1987,"Europe",7.11797892662304
"Poland",1988,"Europe",7.09006266900908
"Poland",1989,"Europe",7.04457725170473
"Poland",1990,"Europe",6.81594038354818
"Poland",1991,"Europe",6.80635137006681
"Poland",1992,"Europe",6.77256765842616
"Poland",1993,"Europe",6.76099042334792
"Poland",1994,"Europe",6.6898442640409
"Poland",1995,"Europe",6.70670829050843
"Poland",1996,"Europe",6.73002118367788
"Poland",1997,"Europe",6.70559747832697
"Poland",1998,"Europe",6.60141488426737
"Poland",1999,"Europe",6.55995937090711
"Poland",2000,"Europe",6.48329846469237
"Poland",2001,"Europe",6.47144790033926
"Poland",2002,"Europe",6.45233597948765
"Poland",2003,"Europe",6.48143316791909
"Poland",2004,"Europe",6.45160721650684
"Poland",2005,"Europe",6.46308249763567
"Poland",2006,"Europe",6.50368020432968
"Poland",2007,"Europe",6.47801950675083
"Poland",2008,"Europe",6.46488888156486
"Poland",2009,"Europe",6.40172646543797
"Poland",2010,"Europe",6.4623022034564
"Poland",2011,"Europe",6.46026119824861
"Poland",2012,"Europe",6.38991846751364
"Poland",2013,"Europe",6.43106212467271
"Poland",2014,"Europe",6.35447264422909
"Poland",2015,"Europe",6.33869654645137
"Poland",2016,"Europe",6.35555195076217
"Poland",2017,"Europe",6.36111247679515
"Poland",2018,"Europe",6.36151489024499
"Poland",2019,"Europe",6.27416862487815
"Ukraine",1985,"Europe",6.89560475948809
"Ukraine",1986,"Europe",6.8883624477081
"Ukraine",1987,"Europe",6.87923645577488
"Ukraine",1988,"Europe",6.82071044688744
"Ukraine",1989,"Europe",6.72844318919619
"Ukraine",1990,"Europe",6.8731048262604
"Ukraine",1991,"Europe",6.7539068867947
"Ukraine",1992,"Europe",6.73813353707029
"Ukraine",1993,"Europe",6.62234262944105
"Ukraine",1994,"Europe",6.39685298561044
"Ukraine",1995,"Europe",6.38542202907454
"Ukraine",1996,"Europe",6.10102722131751
"Ukraine",1997,"Europe",6.07635471759566
"Ukraine",1998,"Europe",6.10086588762531
"Ukraine",1999,"Europe",6.08993563506526
"Ukraine",2000,"Europe",6.10544480580922
"Ukraine",2001,"Europe",6.07870131536176
"Ukraine",2002,"Europe",6.08497310496568
"Ukraine",2003,"Europe",6.11228518679257
"Ukraine",2004,"Europe",6.06113052534108
"Ukraine",2005,"Europe",6.07252596648774
"Ukraine",2006,"Europe",6.14504149095165
"Ukraine",2007,"Europe",6.20679969201019
"Ukraine",2008,"Europe",6.18645756410573
"Ukraine",2009,"Europe",6.03351298923381
"Ukraine",2010,"Europe",6.09777985680488
"Ukraine",2011,"Europe",6.1790617465281
"Ukraine",2012,"Europe",6.2082298002573
"Ukraine",2013,"Europe",6.17754154340335
"Ukraine",2014,"Europe",6.02528367872056
"Ukraine",2015,"Europe",5.76211741833563
"Ukraine",2016,"Europe",5.93331623171241
"Ukraine",2017,"Europe",5.70232808420963
"Ukraine",2018,"Europe",5.77094567331222
"Ukraine",2019,"Europe",5.72509703030788
"Czechia",1965,"Europe",6.01823305232202
"Czechia",1966,"Europe",6.01528360753103
"Czechia",1967,"Europe",5.98179545170442
"Czechia",1968,"Europe",6.01633275403686
"Czechia",1969,"Europe",6.05494391378945
"Czechia",1970,"Europe",6.06722811229663
"Czechia",1971,"Europe",6.10823596013558
"Czechia",1972,"Europe",6.09387897731465
"Czechia",1973,"Europe",6.07215012501924
"Czechia",1974,"Europe",6.06844179181654
"Czechia",1975,"Europe",6.08956401504698
"Czechia",1976,"Europe",6.10888084885904
"Czechia",1977,"Europe",6.13026515798683
"Czechia",1978,"Europe",6.13415480647047
"Czechia",1979,"Europe",6.13445821833923
"Czechia",1980,"Europe",6.1029947410986
"Czechia",1981,"Europe",6.09893009562869
"Czechia",1982,"Europe",6.10665533690751
"Czechia",1983,"Europe",6.10101825901743
"Czechia",1984,"Europe",6.11968184490874
"Czechia",1985,"Europe",6.09772815485536
"Czechia",1986,"Europe",6.09319498198791
"Czechia",1987,"Europe",6.08149261929366
"Czechia",1988,"Europe",6.09314304244101
"Czechia",1989,"Europe",6.0538781559677
"Czechia",1990,"Europe",5.84630870879601
"Czechia",1991,"Europe",5.75866199749915
"Czechia",1992,"Europe",5.69013307735138
"Czechia",1993,"Europe",5.66257846273214
"Czechia",1994,"Europe",5.60755420687138
"Czechia",1995,"Europe",5.60849696121433
"Czechia",1996,"Europe",5.60627621857392
"Czechia",1997,"Europe",5.54396968418063
"Czechia",1998,"Europe",5.46811077276472
"Czechia",1999,"Europe",5.37506542204137
"Czechia",2000,"Europe",5.50828246221632
"Czechia",2001,"Europe",5.48952020111331
"Czechia",2002,"Europe",5.47076113152447
"Czechia",2003,"Europe",5.48700196949058
"Czechia",2004,"Europe",5.48852028366779
"Czechia",2005,"Europe",5.45406819402734
"Czechia",2006,"Europe",5.48887574076456
"Czechia",2007,"Europe",5.48697298740357
"Czechia",2008,"Europe",5.43398397796957
"Czechia",2009,"Europe",5.35463153522442
"Czechia",2010,"Europe",5.38628703423044
"Czechia",2011,"Europe",5.37063337695406
"Czechia",2012,"Europe",5.32864771573087
"Czechia",2013,"Europe",5.28073876427374
"Czechia",2014,"Europe",5.24936868981615
"Czechia",2015,"Europe",5.24634489420292
"Czechia",2016,"Europe",5.25340890879874
"Czechia",2017,"Europe",5.20037923670585
"Czechia",2018,"Europe",5.19411728843316
"Czechia",2019,"Europe",5.12289197644192
"Italy",1965,"Europe",4.60846475293752
"Italy",1966,"Europe",4.64778896532328
"Italy",1967,"Europe",4.73931638957761
"Italy",1968,"Europe",4.70728443822985
"Italy",1969,"Europe",4.73340507687828
"Italy",1970,"Europe",4.74317406213092
"Italy",1971,"Europe",4.70864692845881
"Italy",1972,"Europe",4.63669792239239
"Italy",1973,"Europe",4.65124237409047
"Italy",1974,"Europe",4.73647034125284
"Italy",1975,"Europe",4.73911524304169
"Italy",1976,"Europe",4.73063916452257
"Italy",1977,"Europe",4.71388108284554
"Italy",1978,"Europe",4.73094784597018
"Italy",1979,"Europe",4.82391206413688
"Italy",1980,"Europe",4.9836956588403
"Italy",1981,"Europe",5.00824577480095
"Italy",1982,"Europe",5.11983642514002
"Italy",1983,"Europe",5.05366924044632
"Italy",1984,"Europe",5.17953383055807
"Italy",1985,"Europe",5.16674975872104
"Italy",1986,"Europe",5.14955630327604
"Italy",1987,"Europe",5.14217219905193
"Italy",1988,"Europe",5.07745246713357
"Italy",1989,"Europe",5.1199021699843
"Italy",1990,"Europe",5.13737953939011
"Italy",1991,"Europe",5.08595301040483
"Italy",1992,"Europe",4.95491819400561
"Italy",1993,"Europe",4.82092651886828
"Italy",1994,"Europe",4.87529655491874
"Italy",1995,"Europe",4.948171064572
"Italy",1996,"Europe",4.86497733767382
"Italy",1997,"Europe",4.87947062238653
"Italy",1998,"Europe",4.91685194808775
"Italy",1999,"Europe",4.91551109699608
"Italy",2000,"Europe",4.98079445208523
"Italy",2001,"Europe",5.0415330054241
"Italy",2002,"Europe",5.07322191150858
"Italy",2003,"Europe",5.14928937664446
"Italy",2004,"Europe",5.26280935278904
"Italy",2005,"Europe",5.25511754724182
"Italy",2006,"Europe",5.26745085963333
"Italy",2007,"Europe",5.24627642432043
"Italy",2008,"Europe",5.21336387066785
"Italy",2009,"Europe",4.96865985683884
"Italy",2010,"Europe",5.06914316737648
"Italy",2011,"Europe",5.18335534807836
"Italy",2012,"Europe",5.20808079420271
"Italy",2013,"Europe",5.05887292469474
"Italy",2014,"Europe",5.03342691395249
"Italy",2015,"Europe",4.96567976829439
"Italy",2016,"Europe",4.85001260481376
"Italy",2017,"Europe",4.71773071919894
"Italy",2018,"Europe",4.63100361101906
"Italy",2019,"Europe",4.41611400241802
"France",1965,"Europe",6.17617075835208
"France",1966,"Europe",6.09992425530348
"France",1967,"Europe",6.0868951742037
"France",1968,"Europe",6.04777635267626
"France",1969,"Europe",6.0488203025859
"France",1970,"Europe",5.99938559263096
"France",1971,"Europe",5.912001879512
"France",1972,"Europe",5.79491119706728
"France",1973,"Europe",5.7839851695311
"France",1974,"Europe",5.79610942116296
"France",1975,"Europe",5.66452869428954
"France",1976,"Europe",5.82641595010942
"France",1977,"Europe",5.78884640103871
"France",1978,"Europe",5.83128112348603
"France",1979,"Europe",5.9137975568484
"France",1980,"Europe",5.89266854889183
"France",1981,"Europe",5.80000738747983
"France",1982,"Europe",5.82229117288173
"France",1983,"Europe",5.72243084127852
"France",1984,"Europe",5.67768487553433
"France",1985,"Europe",5.64779748972624
"France",1986,"Europe",5.45733191286149
"France",1987,"Europe",5.36326674077392
"France",1988,"Europe",5.33955527456428
"France",1989,"Europe",5.42455787011709
"France",1990,"Europe",5.39754712747554
"France",1991,"Europe",5.45980676626185
"France",1992,"Europe",5.33395956907831
"France",1993,"Europe",5.13192624389517
"France",1994,"Europe",5.11530757297347
"France",1995,"Europe",5.13877048672023
"France",1996,"Europe",5.20219735892166
"France",1997,"Europe",5.06958950193992
"France",1998,"Europe",5.24296320641596
"France",1999,"Europe",5.1326110096553
"France",2000,"Europe",5.10455663111689
"France",2001,"Europe",4.97118735512914
"France",2002,"Europe",5.00139271272932
"France",2003,"Europe",5.0625254103502
"France",2004,"Europe",5.01329176255746
"France",2005,"Europe",5.05110522664997
"France",2006,"Europe",4.9720884871505
"France",2007,"Europe",5.00675443998075
"France",2008,"Europe",4.94463081007108
"France",2009,"Europe",4.82861769110366
"France",2010,"Europe",4.89695134569079
"France",2011,"Europe",4.73283314297825
"France",2012,"Europe",4.85756181166129
"France",2013,"Europe",4.90159393837663
"France",2014,"Europe",4.60973972970246
"France",2015,"Europe",4.57998570244904
"France",2016,"Europe",4.55269724872697
"France",2017,"Europe",4.68046317002352
"France",2018,"Europe",4.57978058055463
"France",2019,"Europe",4.31648761320273
"Netherlands",1965,"Europe",4.63536955971893
"Netherlands",1966,"Europe",4.54221973653025
"Netherlands",1967,"Europe",4.50300456122678
"Netherlands",1968,"Europe",4.44928800798268
"Netherlands",1969,"Europe",4.287551106451
"Netherlands",1970,"Europe",3.97674276014192
"Netherlands",1971,"Europe",3.69605365786194
"Netherlands",1972,"Europe",3.53962510102418
"Netherlands",1973,"Europe",3.55563373496657
"Netherlands",1974,"Europe",3.50684785527811
"Netherlands",1975,"Europe",3.33455887932894
"Netherlands",1976,"Europe",3.55563373496657
"Netherlands",1977,"Europe",3.60214985560284
"Netherlands",1978,"Europe",3.7365737799766
"Netherlands",1979,"Europe",3.68912942286914
"Netherlands",1980,"Europe",3.83727790727583
"Netherlands",1981,"Europe",3.93961871701895
"Netherlands",1982,"Europe",4.08520290430482
"Netherlands",1983,"Europe",4.11739354837552
"Netherlands",1984,"Europe",4.30645412907594
"Netherlands",1985,"Europe",4.30269929606287
"Netherlands",1986,"Europe",4.33232417949352
"Netherlands",1987,"Europe",4.38562017018401
"Netherlands",1988,"Europe",4.56560781447624
"Netherlands",1989,"Europe",4.5569038845786
"Netherlands",1990,"Europe",4.62180112211864
"Netherlands",1991,"Europe",4.53925471729319
"Netherlands",1992,"Europe",4.53628088056656
"Netherlands",1993,"Europe",4.54517599041127
"Netherlands",1994,"Europe",4.60804604673356
"Netherlands",1995,"Europe",4.64074001198667
"Netherlands",1996,"Europe",4.60527018098843
"Netherlands",1997,"Europe",4.577099875393
"Netherlands",1998,"Europe",4.59690613256963
"Netherlands",1999,"Europe",4.46539074345981
"Netherlands",2000,"Europe",4.50300456122678
"Netherlands",2001,"Europe",4.56560781447624
"Netherlands",2002,"Europe",4.5713755251511
"Netherlands",2003,"Europe",4.60527018098843
"Netherlands",2004,"Europe",4.59128422067562
"Netherlands",2005,"Europe",4.54517599041127
"Netherlands",2006,"Europe",4.49682745015106
"Netherlands",2007,"Europe",4.58280187012608
"Netherlands",2008,"Europe",4.52731674678323
"Netherlands",2009,"Europe",4.46857123607407
"Netherlands",2010,"Europe",4.47492481704061
"Netherlands",2011,"Europe",4.46121898089258
"Netherlands",2012,"Europe",4.55544408396544
"Netherlands",2013,"Europe",4.55603246142654
"Netherlands",2014,"Europe",4.65696535441579
"Netherlands",2015,"Europe",4.85275656260086
"Netherlands",2016,"Europe",4.77664142372763
"Netherlands",2017,"Europe",4.66719617836714
"Netherlands",2018,"Europe",4.55923095404665
"Netherlands",2019,"Europe",4.30457847491474
"United Kingdom",1965,"Europe",7.21915729601414
"United Kingdom",1966,"Europe",7.1696817553267
"United Kingdom",1967,"Europe",7.10154911019561
"United Kingdom",1968,"Europe",7.10230509822475
"United Kingdom",1969,"Europe",7.0767053343871
"United Kingdom",1970,"Europe",7.01819586918312
"United Kingdom",1971,"Europe",6.89742611638128
"United Kingdom",1972,"Europe",6.76496284931545
"United Kingdom",1973,"Europe",6.84480908941149
"United Kingdom",1974,"Europe",6.71740679241266
"United Kingdom",1975,"Europe",6.72336839085899
"United Kingdom",1976,"Europe",6.74084909247241
"United Kingdom",1977,"Europe",6.74412867741857
"United Kingdom",1978,"Europe",6.71798363910898
"United Kingdom",1979,"Europe",6.7902367083518
"United Kingdom",1980,"Europe",6.71719628749043
"United Kingdom",1981,"Europe",6.71174891083501
"United Kingdom",1982,"Europe",6.64202906950537
"United Kingdom",1983,"Europe",6.65128501074309
"United Kingdom",1984,"Europe",6.30960913953898
"United Kingdom",1985,"Europe",6.59481420023602
"United Kingdom",1986,"Europe",6.67175569183996
"United Kingdom",1987,"Europe",6.6959200469284
"United Kingdom",1988,"Europe",6.66620332798457
"United Kingdom",1989,"Europe",6.62805063539593
"United Kingdom",1990,"Europe",6.62714282445467
"United Kingdom",1991,"Europe",6.62883471219893
"United Kingdom",1992,"Europe",6.56722642540513
"United Kingdom",1993,"Europe",6.42890301579227
"United Kingdom",1994,"Europe",6.36029506183726
"United Kingdom",1995,"Europe",6.31341035563875
"United Kingdom",1996,"Europe",6.24608157136574
"United Kingdom",1997,"Europe",6.13163075558268
"United Kingdom",1998,"Europe",6.10635897029315
"United Kingdom",1999,"Europe",5.98877844275763
"United Kingdom",2000,"Europe",6.05715396820605
"United Kingdom",2001,"Europe",6.1149115123888
"United Kingdom",2002,"Europe",6.0290468996504
"United Kingdom",2003,"Europe",6.09392862212858
"United Kingdom",2004,"Europe",6.05420927285616
"United Kingdom",2005,"Europe",6.07606531257361
"United Kingdom",2006,"Europe",6.16552919257089
"United Kingdom",2007,"Europe",6.10134533094256
"United Kingdom",2008,"Europe",6.02638274848684
"United Kingdom",2009,"Europe",5.84787704660753
"United Kingdom",2010,"Europe",5.88527313079224
"United Kingdom",2011,"Europe",5.90198284865799
"United Kingdom",2012,"Europe",6.11609519537067
"United Kingdom",2013,"Europe",6.06380381316571
"United Kingdom",2014,"Europe",5.84659194251774
"United Kingdom",2015,"Europe",5.59234054164547
"United Kingdom",2016,"Europe",4.85906794127127
"United Kingdom",2017,"Europe",4.65733559996877
"United Kingdom",2018,"Europe",4.47943688052233
"United Kingdom",2019,"Europe",4.28848489026552
"Spain",1965,"Europe",4.7258024919492
"Spain",1966,"Europe",4.64801892527293
"Spain",1967,"Europe",4.66415581833596
"Spain",1968,"Europe",4.67635531937861
"Spain",1969,"Europe",4.6826218474911
"Spain",1970,"Europe",4.73748709142151
"Spain",1971,"Europe",4.74246822588176
"Spain",1972,"Europe",4.76631066586057
"Spain",1973,"Europe",4.74550587678162
"Spain",1974,"Europe",4.71356708715816
"Spain",1975,"Europe",4.81631402790674
"Spain",1976,"Europe",4.78436184977312
"Spain",1977,"Europe",4.85310780816024
"Spain",1978,"Europe",4.70159792291095
"Spain",1979,"Europe",4.83237746914798
"Spain",1980,"Europe",4.97449675948025
"Spain",1981,"Europe",5.18443172617035
"Spain",1982,"Europe",5.28714518954479
"Spain",1983,"Europe",5.33765345766041
"Spain",1984,"Europe",5.35417771604466
"Spain",1985,"Europe",5.3427839116183
"Spain",1986,"Europe",5.37840776539202
"Spain",1987,"Europe",5.34811178818685
"Spain",1988,"Europe",5.20615821702925
"Spain",1989,"Europe",5.41539348573117
"Spain",1990,"Europe",5.40916977412279
"Spain",1991,"Europe",5.44931594084918
"Spain",1992,"Europe",5.46936308939761
"Spain",1993,"Europe",5.36348225397728
"Spain",1994,"Europe",5.3939593094947
"Spain",1995,"Europe",5.39633297428874
"Spain",1996,"Europe",5.22791636124871
"Spain",1997,"Europe",5.36353846717522
"Spain",1998,"Europe",5.31532196536386
"Spain",1999,"Europe",5.42931492672875
"Spain",2000,"Europe",5.49510051528299
"Spain",2001,"Europe",5.40687576352853
"Spain",2002,"Europe",5.52622952993735
"Spain",2003,"Europe",5.45579109037223
"Spain",2004,"Europe",5.50048239947705
"Spain",2005,"Europe",5.47468791784855
"Spain",2006,"Europe",5.3388833282947
"Spain",2007,"Europe",5.45121011265118
"Spain",2008,"Europe",5.05664063185266
"Spain",2009,"Europe",4.69757615264503
"Spain",2010,"Europe",4.38479779146967
"Spain",2011,"Europe",5.00239476736125
"Spain",2012,"Europe",5.19396745117279
"Spain",2013,"Europe",4.8870127416009
"Spain",2014,"Europe",4.90802654441078
"Spain",2015,"Europe",5.07005448378888
"Spain",2016,"Europe",4.80467656753615
"Spain",2017,"Europe",5.05254469717346
"Spain",2018,"Europe",4.8563179337119
"Spain",2019,"Europe",4.06661358848379
"Bulgaria",1965,"Europe",4.24483139549604
"Bulgaria",1966,"Europe",4.27552658110039
"Bulgaria",1967,"Europe",4.35791322931061
"Bulgaria",1968,"Europe",4.44075534273404
"Bulgaria",1969,"Europe",4.44609238782428
"Bulgaria",1970,"Europe",4.53575579710373
"Bulgaria",1971,"Europe",4.52271206354757
"Bulgaria",1972,"Europe",4.55293961038444
"Bulgaria",1973,"Europe",4.56063296522036
"Bulgaria",1974,"Europe",4.54345434400744
"Bulgaria",1975,"Europe",4.59069593763366
"Bulgaria",1976,"Europe",4.520428957533
"Bulgaria",1977,"Europe",4.51637175862924
"Bulgaria",1978,"Europe",4.58049832318244
"Bulgaria",1979,"Europe",4.61113237675231
"Bulgaria",1980,"Europe",4.65887207737564
"Bulgaria",1981,"Europe",4.67419239037816
"Bulgaria",1982,"Europe",4.72353083257294
"Bulgaria",1983,"Europe",4.71970350257825
"Bulgaria",1984,"Europe",4.72125400100867
"Bulgaria",1985,"Europe",4.76402691781854
"Bulgaria",1986,"Europe",4.79152526385447
"Bulgaria",1987,"Europe",4.79066171311287
"Bulgaria",1988,"Europe",4.71981051071989
"Bulgaria",1989,"Europe",4.74023415361936
"Bulgaria",1990,"Europe",4.56505627405152
"Bulgaria",1991,"Europe",4.45285781543447
"Bulgaria",1992,"Europe",4.5031263861645
"Bulgaria",1993,"Europe",4.57697645161731
"Bulgaria",1994,"Europe",4.48864760562407
"Bulgaria",1995,"Europe",4.48877119210387
"Bulgaria",1996,"Europe",4.48450424876146
"Bulgaria",1997,"Europe",4.61576387419896
"Bulgaria",1998,"Europe",4.56704247528994
"Bulgaria",1999,"Europe",4.37277143715954
"Bulgaria",2000,"Europe",4.29325006428304
"Bulgaria",2001,"Europe",4.42410384108598
"Bulgaria",2002,"Europe",4.34172533790036
"Bulgaria",2003,"Europe",4.45467282465874
"Bulgaria",2004,"Europe",4.40922829209903
"Bulgaria",2005,"Europe",4.38850560077159
"Bulgaria",2006,"Europe",4.40378812645539
"Bulgaria",2007,"Europe",4.52157116211178
"Bulgaria",2008,"Europe",4.47363679602624
"Bulgaria",2009,"Europe",4.30139938118673
"Bulgaria",2010,"Europe",4.38273888096626
"Bulgaria",2011,"Europe",4.54493173959633
"Bulgaria",2012,"Europe",4.38748670134324
"Bulgaria",2013,"Europe",4.23607557918958
"Bulgaria",2014,"Europe",4.30219848731397
"Bulgaria",2015,"Europe",4.33397807045122
"Bulgaria",2016,"Europe",4.19320902413622
"Bulgaria",2017,"Europe",4.262820712194
"Bulgaria",2018,"Europe",4.1503625111643
"Bulgaria",2019,"Europe",4.05944251021284
"Romania",1965,"Europe",3.92616256898187
"Romania",1966,"Europe",4.00032688011598
"Romania",1967,"Europe",4.10297388892015
"Romania",1968,"Europe",4.19494376077822
"Romania",1969,"Europe",4.3395104975708
"Romania",1970,"Europe",4.42246055390266
"Romania",1971,"Europe",4.47709814963638
"Romania",1972,"Europe",4.5228315112649
"Romania",1973,"Europe",4.64153104442166
"Romania",1974,"Europe",4.69194403477013
"Romania",1975,"Europe",4.72796287457496
"Romania",1976,"Europe",4.74277327798267
"Romania",1977,"Europe",4.7552612079728
"Romania",1978,"Europe",4.87118163752948
"Romania",1979,"Europe",4.94537829269132
"Romania",1980,"Europe",4.96844430737809
"Romania",1981,"Europe",5.01829918465301
"Romania",1982,"Europe",4.97280188485841
"Romania",1983,"Europe",5.11719109511583
"Romania",1984,"Europe",5.1154456584486
"Romania",1985,"Europe",5.15648302824309
"Romania",1986,"Europe",5.16919907897787
"Romania",1987,"Europe",5.23754242093355
"Romania",1988,"Europe",5.31715384099432
"Romania",1989,"Europe",5.31600992607896
"Romania",1990,"Europe",4.98407226670353
"Romania",1991,"Europe",4.80337329400444
"Romania",1992,"Europe",4.78784168154633
"Romania",1993,"Europe",4.77686885247813
"Romania",1994,"Europe",4.77830803466523
"Romania",1995,"Europe",4.81124082095289
"Romania",1996,"Europe",4.81054072893546
"Romania",1997,"Europe",4.71483144019761
"Romania",1998,"Europe",4.54376275785873
"Romania",1999,"Europe",4.40372696998655
"Romania",2000,"Europe",4.44905424296222
"Romania",2001,"Europe",4.48265220816477
"Romania",2002,"Europe",4.55681992504704
"Romania",2003,"Europe",4.66934614140666
"Romania",2004,"Europe",4.65254983203487
"Romania",2005,"Europe",4.60509018278792
"Romania",2006,"Europe",4.72972137703183
"Romania",2007,"Europe",4.73811765816425
"Romania",2008,"Europe",4.69954356349377
"Romania",2009,"Europe",4.4730321079641
"Romania",2010,"Europe",4.40556003905659
"Romania",2011,"Europe",4.55886443311158
"Romania",2012,"Europe",4.47750725449794
"Romania",2013,"Europe",4.22487562502187
"Romania",2014,"Europe",4.21357839681243
"Romania",2015,"Europe",4.24992279404054
"Romania",2016,"Europe",4.13338897778459
"Romania",2017,"Europe",4.13548650555328
"Romania",2018,"Europe",4.0881923427369
"Romania",2019,"Europe",3.97449063374662
"Finland",1965,"Europe",3.00914196046391
"Finland",1966,"Europe",2.9346544240454
"Finland",1967,"Europe",2.89602242940498
"Finland",1968,"Europe",3.08186409718328
"Finland",1969,"Europe",3.26377270575048
"Finland",1970,"Europe",3.28008380590932
"Finland",1971,"Europe",3.16078050167749
"Finland",1972,"Europe",3.26453729023608
"Finland",1973,"Europe",3.36874305810855
"Finland",1974,"Europe",3.38760542814269
"Finland",1975,"Europe",3.28896143243489
"Finland",1976,"Europe",3.58712354515955
"Finland",1977,"Europe",3.59542006054766
"Finland",1978,"Europe",3.89394049787738
"Finland",1979,"Europe",3.85699643524093
"Finland",1980,"Europe",3.98337575687339
"Finland",1981,"Europe",3.4966287662421
"Finland",1982,"Europe",3.60021216139777
"Finland",1983,"Europe",3.68288653237753
"Finland",1984,"Europe",3.82413124101121
"Finland",1985,"Europe",4.06106350765344
"Finland",1986,"Europe",3.97151757721379
"Finland",1987,"Europe",4.08491692807254
"Finland",1988,"Europe",4.08614436565676
"Finland",1989,"Europe",4.06416023104479
"Finland",1990,"Europe",4.11574721598251
"Finland",1991,"Europe",4.11450660204604
"Finland",1992,"Europe",4.02041093384398
"Finland",1993,"Europe",4.15416886386777
"Finland",1994,"Europe",4.351129186846
"Finland",1995,"Europe",4.2285111697216
"Finland",1996,"Europe",4.4037514330229
"Finland",1997,"Europe",4.34947761618853
"Finland",1998,"Europe",4.15181126187043
"Finland",1999,"Europe",4.12027218423202
"Finland",2000,"Europe",4.06623654042283
"Finland",2001,"Europe",4.25559852532046
"Finland",2002,"Europe",4.33861013149162
"Finland",2003,"Europe",4.56020420031813
"Finland",2004,"Europe",4.45306740777813
"Finland",2005,"Europe",4.01058244611677
"Finland",2006,"Europe",4.45625245702585
"Finland",2007,"Europe",4.39892062421685
"Finland",2008,"Europe",4.12800497371471
"Finland",2009,"Europe",4.13516655674236
"Finland",2010,"Europe",4.36862472898369
"Finland",2011,"Europe",4.16088108602234
"Finland",2012,"Europe",3.96104171490768
"Finland",2013,"Europe",4.06132193452438
"Finland",2014,"Europe",3.95191656908982
"Finland",2015,"Europe",3.79357725022166
"Finland",2016,"Europe",3.92781761132679
"Finland",2017,"Europe",3.84026918316476
"Finland",2018,"Europe",3.88676673401198
"Finland",2019,"Europe",3.70519561859887
"Estonia",1985,"Europe",4.21257194358675
"Estonia",1986,"Europe",4.22467082389768
