"country","year","continent","biofuel_consumption"
"Algeria",1965,"Africa",-4.60517018598809
"Algeria",1966,"Africa",-4.60517018598809
"Algeria",1967,"Africa",-4.60517018598809
"Algeria",1968,"Africa",-4.60517018598809
"Algeria",1969,"Africa",-4.60517018598809
"Algeria",1970,"Africa",-4.60517018598809
"Algeria",1971,"Africa",-4.60517018598809
"Algeria",1972,"Africa",-4.60517018598809
"Algeria",1973,"Africa",-4.60517018598809
"Algeria",1974,"Africa",-4.60517018598809
"Algeria",1975,"Africa",-4.60517018598809
"Algeria",1976,"Africa",-4.60517018598809
"Algeria",1977,"Africa",-4.60517018598809
"Algeria",1978,"Africa",-4.60517018598809
"Algeria",1979,"Africa",-4.60517018598809
"Algeria",1980,"Africa",-4.60517018598809
"Algeria",1981,"Africa",-4.60517018598809
"Algeria",1982,"Africa",-4.60517018598809
"Algeria",1983,"Africa",-4.60517018598809
"Algeria",1984,"Africa",-4.60517018598809
"Algeria",1985,"Africa",-4.60517018598809
"Algeria",1986,"Africa",-4.60517018598809
"Algeria",1987,"Africa",-4.60517018598809
"Algeria",1988,"Africa",-4.60517018598809
"Algeria",1989,"Africa",-4.60517018598809
"Algeria",1990,"Africa",-4.60517018598809
"Algeria",1991,"Africa",-4.60517018598809
"Algeria",1992,"Africa",-4.60517018598809
"Algeria",1993,"Africa",-4.60517018598809
"Algeria",1994,"Africa",-4.60517018598809
"Algeria",1995,"Africa",-4.60517018598809
"Algeria",1996,"Africa",-4.60517018598809
"Algeria",1997,"Africa",-4.60517018598809
"Algeria",1998,"Africa",-4.60517018598809
"Algeria",1999,"Africa",-4.60517018598809
"Algeria",2000,"Africa",-4.60517018598809
"Algeria",2001,"Africa",-4.60517018598809
"Algeria",2002,"Africa",-4.60517018598809
"Algeria",2003,"Africa",-4.60517018598809
"Algeria",2004,"Africa",-4.60517018598809
"Algeria",2005,"Africa",-4.60517018598809
"Algeria",2006,"Africa",-4.60517018598809
"Algeria",2007,"Africa",-4.60517018598809
"Algeria",2008,"Africa",-4.60517018598809
"Algeria",2009,"Africa",-4.60517018598809
"Algeria",2010,"Africa",-4.60517018598809
"Algeria",2011,"Africa",-4.60517018598809
"Algeria",2012,"Africa",-4.60517018598809
"Algeria",2013,"Africa",-4.60517018598809
"Algeria",2014,"Africa",-4.60517018598809
"Algeria",2015,"Africa",-4.60517018598809
"Algeria",2016,"Africa",-4.60517018598809
"Algeria",2017,"Africa",-4.60517018598809
"Algeria",2018,"Africa",-4.60517018598809
"Algeria",2019,"Africa",-4.60517018598809
"Angola",1980,"Africa",-4.60517018598809
"Angola",1981,"Africa",-4.60517018598809
"Angola",1982,"Africa",-4.60517018598809
"Angola",1983,"Africa",-4.60517018598809
"Angola",1984,"Africa",-4.60517018598809
"Angola",1985,"Africa",-4.60517018598809
"Angola",1986,"Africa",-4.60517018598809
"Angola",1987,"Africa",-4.60517018598809
"Angola",1988,"Africa",-4.60517018598809
"Angola",1989,"Africa",-4.60517018598809
"Angola",1990,"Africa",-4.60517018598809
"Angola",1991,"Africa",-4.60517018598809
"Angola",1992,"Africa",-4.60517018598809
"Angola",1993,"Africa",-4.60517018598809
"Angola",1994,"Africa",-4.60517018598809
"Angola",1995,"Africa",-4.60517018598809
"Angola",1996,"Africa",-4.60517018598809
"Angola",1997,"Africa",-4.60517018598809
"Angola",1998,"Africa",-4.60517018598809
"Angola",1999,"Africa",-4.60517018598809
"Angola",2000,"Africa",-4.60517018598809
"Angola",2001,"Africa",-4.60517018598809
"Angola",2002,"Africa",-4.60517018598809
"Angola",2003,"Africa",-4.60517018598809
"Angola",2004,"Africa",-4.60517018598809
"Angola",2005,"Africa",-4.60517018598809
"Angola",2006,"Africa",-4.60517018598809
"Angola",2007,"Africa",-4.60517018598809
"Angola",2008,"Africa",-4.60517018598809
"Angola",2009,"Africa",-4.60517018598809
"Angola",2010,"Africa",-4.60517018598809
"Angola",2011,"Africa",-4.60517018598809
"Angola",2012,"Africa",-4.60517018598809
"Angola",2013,"Africa",-4.60517018598809
"Angola",2014,"Africa",-4.60517018598809
"Angola",2015,"Africa",-4.60517018598809
"Angola",2016,"Africa",-4.60517018598809
"Chad",1980,"Africa",-4.60517018598809
"Chad",1981,"Africa",-4.60517018598809
"Chad",1982,"Africa",-4.60517018598809
"Chad",1983,"Africa",-4.60517018598809
"Chad",1984,"Africa",-4.60517018598809
"Chad",1985,"Africa",-4.60517018598809
"Chad",1986,"Africa",-4.60517018598809
"Chad",1987,"Africa",-4.60517018598809
"Chad",1988,"Africa",-4.60517018598809
"Chad",1989,"Africa",-4.60517018598809
"Chad",1990,"Africa",-4.60517018598809
"Chad",1991,"Africa",-4.60517018598809
"Chad",1992,"Africa",-4.60517018598809
"Chad",1993,"Africa",-4.60517018598809
"Chad",1994,"Africa",-4.60517018598809
"Chad",1995,"Africa",-4.60517018598809
"Chad",1996,"Africa",-4.60517018598809
"Chad",1997,"Africa",-4.60517018598809
"Chad",1998,"Africa",-4.60517018598809
"Chad",1999,"Africa",-4.60517018598809
"Chad",2000,"Africa",-4.60517018598809
"Chad",2001,"Africa",-4.60517018598809
"Chad",2002,"Africa",-4.60517018598809
"Chad",2003,"Africa",-4.60517018598809
"Chad",2004,"Africa",-4.60517018598809
"Chad",2005,"Africa",-4.60517018598809
"Chad",2006,"Africa",-4.60517018598809
"Chad",2007,"Africa",-4.60517018598809
"Chad",2008,"Africa",-4.60517018598809
"Chad",2009,"Africa",-4.60517018598809
"Chad",2010,"Africa",-4.60517018598809
"Chad",2011,"Africa",-4.60517018598809
"Chad",2012,"Africa",-4.60517018598809
"Chad",2013,"Africa",-4.60517018598809
"Chad",2014,"Africa",-4.60517018598809
"Chad",2015,"Africa",-4.60517018598809
"Chad",2016,"Africa",-4.60517018598809
"Congo",1980,"Africa",-4.60517018598809
"Congo",1981,"Africa",-4.60517018598809
"Congo",1982,"Africa",-4.60517018598809
"Congo",1983,"Africa",-4.60517018598809
"Congo",1984,"Africa",-4.60517018598809
"Congo",1985,"Africa",-4.60517018598809
"Congo",1986,"Africa",-4.60517018598809
"Congo",1987,"Africa",-4.60517018598809
"Congo",1988,"Africa",-4.60517018598809
"Congo",1989,"Africa",-4.60517018598809
"Congo",1990,"Africa",-4.60517018598809
"Congo",1991,"Africa",-4.60517018598809
"Congo",1992,"Africa",-4.60517018598809
"Congo",1993,"Africa",-4.60517018598809
"Congo",1994,"Africa",-4.60517018598809
"Congo",1995,"Africa",-4.60517018598809
"Congo",1996,"Africa",-4.60517018598809
"Congo",1997,"Africa",-4.60517018598809
"Congo",1998,"Africa",-4.60517018598809
"Congo",1999,"Africa",-4.60517018598809
"Congo",2000,"Africa",-4.60517018598809
"Congo",2001,"Africa",-4.60517018598809
"Congo",2002,"Africa",-4.60517018598809
"Congo",2003,"Africa",-4.60517018598809
"Congo",2004,"Africa",-4.60517018598809
"Congo",2005,"Africa",-4.60517018598809
"Congo",2006,"Africa",-4.60517018598809
"Congo",2007,"Africa",-4.60517018598809
"Congo",2008,"Africa",-4.60517018598809
"Congo",2009,"Africa",-4.60517018598809
"Congo",2010,"Africa",-4.60517018598809
"Congo",2011,"Africa",-4.60517018598809
"Congo",2012,"Africa",-4.60517018598809
"Congo",2013,"Africa",-4.60517018598809
"Congo",2014,"Africa",-4.60517018598809
"Congo",2015,"Africa",-4.60517018598809
"Congo",2016,"Africa",-4.60517018598809
"Democratic Republic of Congo",1995,"Africa",-4.60517018598809
"Democratic Republic of Congo",1996,"Africa",-4.60517018598809
"Democratic Republic of Congo",1997,"Africa",-4.60517018598809
"Democratic Republic of Congo",1998,"Africa",-4.60517018598809
"Democratic Republic of Congo",1999,"Africa",-4.60517018598809
"Democratic Republic of Congo",2000,"Africa",-4.60517018598809
"Democratic Republic of Congo",2001,"Africa",-4.60517018598809
"Democratic Republic of Congo",2002,"Africa",-4.60517018598809
"Democratic Republic of Congo",2003,"Africa",-4.60517018598809
"Democratic Republic of Congo",2004,"Africa",-4.60517018598809
"Democratic Republic of Congo",2005,"Africa",-4.60517018598809
"Democratic Republic of Congo",2006,"Africa",-4.60517018598809
"Democratic Republic of Congo",2007,"Africa",-4.60517018598809
"Democratic Republic of Congo",2008,"Africa",-4.60517018598809
"Democratic Republic of Congo",2009,"Africa",-4.60517018598809
"Democratic Republic of Congo",2010,"Africa",-4.60517018598809
"Democratic Republic of Congo",2011,"Africa",-4.60517018598809
"Democratic Republic of Congo",2012,"Africa",-4.60517018598809
"Democratic Republic of Congo",2013,"Africa",-4.60517018598809
"Democratic Republic of Congo",2014,"Africa",-4.60517018598809
"Democratic Republic of Congo",2015,"Africa",-4.60517018598809
"Democratic Republic of Congo",2016,"Africa",-4.60517018598809
"Egypt",1965,"Africa",-4.60517018598809
"Egypt",1966,"Africa",-4.60517018598809
"Egypt",1967,"Africa",-4.60517018598809
"Egypt",1968,"Africa",-4.60517018598809
"Egypt",1969,"Africa",-4.60517018598809
"Egypt",1970,"Africa",-4.60517018598809
"Egypt",1971,"Africa",-4.60517018598809
"Egypt",1972,"Africa",-4.60517018598809
"Egypt",1973,"Africa",-4.60517018598809
"Egypt",1974,"Africa",-4.60517018598809
"Egypt",1975,"Africa",-4.60517018598809
"Egypt",1976,"Africa",-4.60517018598809
"Egypt",1977,"Africa",-4.60517018598809
"Egypt",1978,"Africa",-4.60517018598809
"Egypt",1979,"Africa",-4.60517018598809
"Egypt",1980,"Africa",-4.60517018598809
"Egypt",1981,"Africa",-4.60517018598809
"Egypt",1982,"Africa",-4.60517018598809
"Egypt",1983,"Africa",-4.60517018598809
"Egypt",1984,"Africa",-4.60517018598809
"Egypt",1985,"Africa",-4.60517018598809
"Egypt",1986,"Africa",-4.60517018598809
"Egypt",1987,"Africa",-4.60517018598809
"Egypt",1988,"Africa",-4.60517018598809
"Egypt",1989,"Africa",-4.60517018598809
"Egypt",1990,"Africa",-4.60517018598809
"Egypt",1991,"Africa",-4.60517018598809
"Egypt",1992,"Africa",-4.60517018598809
"Egypt",1993,"Africa",-4.60517018598809
"Egypt",1994,"Africa",-4.60517018598809
"Egypt",1995,"Africa",-4.60517018598809
"Egypt",1996,"Africa",-4.60517018598809
"Egypt",1997,"Africa",-4.60517018598809
"Egypt",1998,"Africa",-4.60517018598809
"Egypt",1999,"Africa",-4.60517018598809
"Egypt",2000,"Africa",-4.60517018598809
"Egypt",2001,"Africa",-4.60517018598809
"Egypt",2002,"Africa",-4.60517018598809
"Egypt",2003,"Africa",-4.60517018598809
"Egypt",2004,"Africa",-4.60517018598809
"Egypt",2005,"Africa",-4.60517018598809
"Egypt",2006,"Africa",-4.60517018598809
"Egypt",2007,"Africa",-4.60517018598809
"Egypt",2008,"Africa",-4.60517018598809
"Egypt",2009,"Africa",-4.60517018598809
"Egypt",2010,"Africa",-4.60517018598809
"Egypt",2011,"Africa",-4.60517018598809
"Egypt",2012,"Africa",-4.60517018598809
"Egypt",2013,"Africa",-4.60517018598809
"Egypt",2014,"Africa",-4.60517018598809
"Egypt",2015,"Africa",-4.60517018598809
"Egypt",2016,"Africa",-4.60517018598809
"Egypt",2017,"Africa",-4.60517018598809
"Egypt",2018,"Africa",-4.60517018598809
"Egypt",2019,"Africa",-4.60517018598809
"Equatorial Guinea",1991,"Africa",-4.60517018598809
"Equatorial Guinea",1992,"Africa",-4.60517018598809
"Equatorial Guinea",1993,"Africa",-4.60517018598809
"Equatorial Guinea",1994,"Africa",-4.60517018598809
"Equatorial Guinea",1995,"Africa",-4.60517018598809
"Equatorial Guinea",1996,"Africa",-4.60517018598809
"Equatorial Guinea",1997,"Africa",-4.60517018598809
"Equatorial Guinea",1998,"Africa",-4.60517018598809
"Equatorial Guinea",1999,"Africa",-4.60517018598809
"Equatorial Guinea",2000,"Africa",-4.60517018598809
"Equatorial Guinea",2001,"Africa",-4.60517018598809
"Equatorial Guinea",2002,"Africa",-4.60517018598809
"Equatorial Guinea",2003,"Africa",-4.60517018598809
"Equatorial Guinea",2004,"Africa",-4.60517018598809
"Equatorial Guinea",2005,"Africa",-4.60517018598809
"Equatorial Guinea",2006,"Africa",-4.60517018598809
"Equatorial Guinea",2007,"Africa",-4.60517018598809
"Equatorial Guinea",2008,"Africa",-4.60517018598809
"Equatorial Guinea",2009,"Africa",-4.60517018598809
"Equatorial Guinea",2010,"Africa",-4.60517018598809
"Equatorial Guinea",2011,"Africa",-4.60517018598809
"Equatorial Guinea",2012,"Africa",-4.60517018598809
"Equatorial Guinea",2013,"Africa",-4.60517018598809
"Equatorial Guinea",2014,"Africa",-4.60517018598809
"Equatorial Guinea",2015,"Africa",-4.60517018598809
"Equatorial Guinea",2016,"Africa",-4.60517018598809
"Ethiopia",1990,"Africa",-4.60517018598809
"Ethiopia",1995,"Africa",-4.60517018598809
"Ethiopia",2000,"Africa",-4.60517018598809
"Ethiopia",2001,"Africa",-4.60517018598809
"Ethiopia",2002,"Africa",-4.60517018598809
"Ethiopia",2003,"Africa",-4.60517018598809
"Ethiopia",2004,"Africa",-4.60517018598809
"Ethiopia",2005,"Africa",-4.60517018598809
"Ethiopia",2006,"Africa",-4.60517018598809
"Ethiopia",2007,"Africa",-4.60517018598809
"Ethiopia",2008,"Africa",-4.60517018598809
"Ethiopia",2009,"Africa",-4.60517018598809
"Ethiopia",2010,"Africa",-4.60517018598809
"Ethiopia",2011,"Africa",-4.60517018598809
"Ethiopia",2012,"Africa",-4.60517018598809
"Ethiopia",2013,"Africa",-4.60517018598809
"Ethiopia",2014,"Africa",-4.60517018598809
"Ethiopia",2015,"Africa",-4.60517018598809
"Ethiopia",2016,"Africa",-4.60517018598809
"Gabon",1980,"Africa",-4.60517018598809
"Gabon",1981,"Africa",-4.60517018598809
"Gabon",1982,"Africa",-4.60517018598809
"Gabon",1983,"Africa",-4.60517018598809
"Gabon",1984,"Africa",-4.60517018598809
"Gabon",1985,"Africa",-4.60517018598809
"Gabon",1986,"Africa",-4.60517018598809
"Gabon",1987,"Africa",-4.60517018598809
"Gabon",1988,"Africa",-4.60517018598809
"Gabon",1989,"Africa",-4.60517018598809
"Gabon",1990,"Africa",-4.60517018598809
"Gabon",1991,"Africa",-4.60517018598809
"Gabon",1992,"Africa",-4.60517018598809
"Gabon",1993,"Africa",-4.60517018598809
"Gabon",1994,"Africa",-4.60517018598809
"Gabon",1995,"Africa",-4.60517018598809
"Gabon",1996,"Africa",-4.60517018598809
"Gabon",1997,"Africa",-4.60517018598809
"Gabon",1998,"Africa",-4.60517018598809
"Gabon",1999,"Africa",-4.60517018598809
"Gabon",2000,"Africa",-4.60517018598809
"Gabon",2001,"Africa",-4.60517018598809
"Gabon",2002,"Africa",-4.60517018598809
"Gabon",2003,"Africa",-4.60517018598809
"Gabon",2004,"Africa",-4.60517018598809
"Gabon",2005,"Africa",-4.60517018598809
"Gabon",2006,"Africa",-4.60517018598809
"Gabon",2007,"Africa",-4.60517018598809
"Gabon",2008,"Africa",-4.60517018598809
"Gabon",2009,"Africa",-4.60517018598809
"Gabon",2010,"Africa",-4.60517018598809
"Gabon",2011,"Africa",-4.60517018598809
"Gabon",2012,"Africa",-4.60517018598809
"Gabon",2013,"Africa",-4.60517018598809
"Gabon",2014,"Africa",-4.60517018598809
"Gabon",2015,"Africa",-4.60517018598809
"Gabon",2016,"Africa",-4.60517018598809
"Kenya",1990,"Africa",-4.60517018598809
"Kenya",1995,"Africa",-4.60517018598809
"Kenya",2000,"Africa",-4.60517018598809
"Kenya",2001,"Africa",-4.60517018598809
"Kenya",2002,"Africa",-4.60517018598809
"Kenya",2003,"Africa",-4.60517018598809
"Kenya",2004,"Africa",-4.60517018598809
"Kenya",2005,"Africa",-4.60517018598809
"Kenya",2006,"Africa",-4.60517018598809
"Kenya",2007,"Africa",-4.60517018598809
"Kenya",2008,"Africa",-4.60517018598809
"Kenya",2009,"Africa",-4.60517018598809
"Kenya",2010,"Africa",-4.60517018598809
"Kenya",2011,"Africa",-4.60517018598809
"Kenya",2012,"Africa",-4.60517018598809
"Kenya",2013,"Africa",-4.60517018598809
"Kenya",2014,"Africa",-4.60517018598809
"Kenya",2015,"Africa",-4.60517018598809
"Kenya",2016,"Africa",-4.60517018598809
"Libya",1980,"Africa",-4.60517018598809
"Libya",1981,"Africa",-4.60517018598809
"Libya",1982,"Africa",-4.60517018598809
"Libya",1983,"Africa",-4.60517018598809
"Libya",1984,"Africa",-4.60517018598809
"Libya",1985,"Africa",-4.60517018598809
"Libya",1986,"Africa",-4.60517018598809
"Libya",1987,"Africa",-4.60517018598809
"Libya",1988,"Africa",-4.60517018598809
"Libya",1989,"Africa",-4.60517018598809
"Libya",1990,"Africa",-4.60517018598809
"Libya",1991,"Africa",-4.60517018598809
"Libya",1992,"Africa",-4.60517018598809
"Libya",1993,"Africa",-4.60517018598809
"Libya",1994,"Africa",-4.60517018598809
"Libya",1995,"Africa",-4.60517018598809
"Libya",1996,"Africa",-4.60517018598809
"Libya",1997,"Africa",-4.60517018598809
"Libya",1998,"Africa",-4.60517018598809
"Libya",1999,"Africa",-4.60517018598809
"Libya",2000,"Africa",-4.60517018598809
"Libya",2001,"Africa",-4.60517018598809
"Libya",2002,"Africa",-4.60517018598809
"Libya",2003,"Africa",-4.60517018598809
"Libya",2004,"Africa",-4.60517018598809
"Libya",2005,"Africa",-4.60517018598809
"Libya",2006,"Africa",-4.60517018598809
"Libya",2007,"Africa",-4.60517018598809
"Libya",2008,"Africa",-4.60517018598809
"Libya",2009,"Africa",-4.60517018598809
"Libya",2010,"Africa",-4.60517018598809
"Libya",2011,"Africa",-4.60517018598809
"Libya",2012,"Africa",-4.60517018598809
"Libya",2013,"Africa",-4.60517018598809
"Libya",2014,"Africa",-4.60517018598809
"Libya",2015,"Africa",-4.60517018598809
"Libya",2016,"Africa",-4.60517018598809
"Madagascar",1995,"Africa",-4.60517018598809
"Madagascar",1996,"Africa",-4.60517018598809
"Madagascar",1997,"Africa",-4.60517018598809
"Madagascar",1998,"Africa",-4.60517018598809
"Madagascar",1999,"Africa",-4.60517018598809
"Madagascar",2000,"Africa",-4.60517018598809
"Madagascar",2001,"Africa",-4.60517018598809
"Madagascar",2002,"Africa",-4.60517018598809
"Madagascar",2003,"Africa",-4.60517018598809
"Madagascar",2004,"Africa",-4.60517018598809
"Madagascar",2005,"Africa",-4.60517018598809
"Madagascar",2006,"Africa",-4.60517018598809
"Madagascar",2007,"Africa",-4.60517018598809
"Madagascar",2008,"Africa",-4.60517018598809
"Madagascar",2009,"Africa",-4.60517018598809
"Madagascar",2010,"Africa",-4.60517018598809
"Madagascar",2011,"Africa",-4.60517018598809
"Madagascar",2012,"Africa",-4.60517018598809
"Madagascar",2013,"Africa",-4.60517018598809
"Madagascar",2014,"Africa",-4.60517018598809
"Madagascar",2015,"Africa",-4.60517018598809
"Madagascar",2016,"Africa",-4.60517018598809
"Morocco",1965,"Africa",-4.60517018598809
"Morocco",1966,"Africa",-4.60517018598809
"Morocco",1967,"Africa",-4.60517018598809
"Morocco",1968,"Africa",-4.60517018598809
"Morocco",1969,"Africa",-4.60517018598809
"Morocco",1970,"Africa",-4.60517018598809
"Morocco",1971,"Africa",-4.60517018598809
"Morocco",1972,"Africa",-4.60517018598809
"Morocco",1973,"Africa",-4.60517018598809
"Morocco",1974,"Africa",-4.60517018598809
"Morocco",1975,"Africa",-4.60517018598809
"Morocco",1976,"Africa",-4.60517018598809
"Morocco",1977,"Africa",-4.60517018598809
"Morocco",1978,"Africa",-4.60517018598809
"Morocco",1979,"Africa",-4.60517018598809
"Morocco",1980,"Africa",-4.60517018598809
"Morocco",1981,"Africa",-4.60517018598809
"Morocco",1982,"Africa",-4.60517018598809
"Morocco",1983,"Africa",-4.60517018598809
"Morocco",1984,"Africa",-4.60517018598809
"Morocco",1985,"Africa",-4.60517018598809
"Morocco",1986,"Africa",-4.60517018598809
"Morocco",1987,"Africa",-4.60517018598809
"Morocco",1988,"Africa",-4.60517018598809
"Morocco",1989,"Africa",-4.60517018598809
"Morocco",1990,"Africa",-4.60517018598809
"Morocco",1991,"Africa",-4.60517018598809
"Morocco",1992,"Africa",-4.60517018598809
"Morocco",1993,"Africa",-4.60517018598809
"Morocco",1994,"Africa",-4.60517018598809
"Morocco",1995,"Africa",-4.60517018598809
"Morocco",1996,"Africa",-4.60517018598809
"Morocco",1997,"Africa",-4.60517018598809
"Morocco",1998,"Africa",-4.60517018598809
"Morocco",1999,"Africa",-4.60517018598809
"Morocco",2000,"Africa",-4.60517018598809
"Morocco",2001,"Africa",-4.60517018598809
"Morocco",2002,"Africa",-4.60517018598809
"Morocco",2003,"Africa",-4.60517018598809
"Morocco",2004,"Africa",-4.60517018598809
"Morocco",2005,"Africa",-4.60517018598809
"Morocco",2006,"Africa",-4.60517018598809
"Morocco",2007,"Africa",-4.60517018598809
"Morocco",2008,"Africa",-4.60517018598809
"Morocco",2009,"Africa",-4.60517018598809
"Morocco",2010,"Africa",-4.60517018598809
"Morocco",2011,"Africa",-4.60517018598809
"Morocco",2012,"Africa",-4.60517018598809
"Morocco",2013,"Africa",-4.60517018598809
"Morocco",2014,"Africa",-4.60517018598809
"Morocco",2015,"Africa",-4.60517018598809
"Morocco",2016,"Africa",-4.60517018598809
"Morocco",2017,"Africa",-4.60517018598809
"Morocco",2018,"Africa",-4.60517018598809
"Morocco",2019,"Africa",-4.60517018598809
"Mozambique",1995,"Africa",-4.60517018598809
"Mozambique",1996,"Africa",-4.60517018598809
"Mozambique",1997,"Africa",-4.60517018598809
"Mozambique",1998,"Africa",-4.60517018598809
"Mozambique",1999,"Africa",-4.60517018598809
"Nigeria",1980,"Africa",-4.60517018598809
"Nigeria",1981,"Africa",-4.60517018598809
"Nigeria",1982,"Africa",-4.60517018598809
"Nigeria",1983,"Africa",-4.60517018598809
"Nigeria",1984,"Africa",-4.60517018598809
"Nigeria",1985,"Africa",-4.60517018598809
"Nigeria",1986,"Africa",-4.60517018598809
"Nigeria",1987,"Africa",-4.60517018598809
"Nigeria",1988,"Africa",-4.60517018598809
"Nigeria",1989,"Africa",-4.60517018598809
"Nigeria",1990,"Africa",-4.60517018598809
"Nigeria",1991,"Africa",-4.60517018598809
"Nigeria",1992,"Africa",-4.60517018598809
"Nigeria",1993,"Africa",-4.60517018598809
"Nigeria",1994,"Africa",-4.60517018598809
"Nigeria",1995,"Africa",-4.60517018598809
"Nigeria",1996,"Africa",-4.60517018598809
"Nigeria",1997,"Africa",-4.60517018598809
"Nigeria",1998,"Africa",-4.60517018598809
"Nigeria",1999,"Africa",-4.60517018598809
"Nigeria",2000,"Africa",-4.60517018598809
"Nigeria",2001,"Africa",-4.60517018598809
"Nigeria",2002,"Africa",-4.60517018598809
"Nigeria",2003,"Africa",-4.60517018598809
"Nigeria",2004,"Africa",-4.60517018598809
"Nigeria",2005,"Africa",-4.60517018598809
"Nigeria",2006,"Africa",-4.60517018598809
"Nigeria",2007,"Africa",-4.60517018598809
"Nigeria",2008,"Africa",-4.60517018598809
"Nigeria",2009,"Africa",-4.60517018598809
"Nigeria",2010,"Africa",-4.60517018598809
"Nigeria",2011,"Africa",-4.60517018598809
"Nigeria",2012,"Africa",-4.60517018598809
"Nigeria",2013,"Africa",-4.60517018598809
"Nigeria",2014,"Africa",-4.60517018598809
"Nigeria",2015,"Africa",-4.60517018598809
"Nigeria",2016,"Africa",-4.60517018598809
"South Africa",1965,"Africa",-4.60517018598809
"South Africa",1966,"Africa",-4.60517018598809
"South Africa",1967,"Africa",-4.60517018598809
"South Africa",1968,"Africa",-4.60517018598809
"South Africa",1969,"Africa",-4.60517018598809
"South Africa",1970,"Africa",-4.60517018598809
"South Africa",1971,"Africa",-4.60517018598809
"South Africa",1972,"Africa",-4.60517018598809
"South Africa",1973,"Africa",-4.60517018598809
"South Africa",1974,"Africa",-4.60517018598809
"South Africa",1975,"Africa",-4.60517018598809
"South Africa",1976,"Africa",-4.60517018598809
"South Africa",1977,"Africa",-4.60517018598809
"South Africa",1978,"Africa",-4.60517018598809
"South Africa",1979,"Africa",-4.60517018598809
"South Africa",1980,"Africa",-4.60517018598809
"South Africa",1981,"Africa",-4.60517018598809
"South Africa",1982,"Africa",-4.60517018598809
"South Africa",1983,"Africa",-4.60517018598809
"South Africa",1984,"Africa",-4.60517018598809
"South Africa",1985,"Africa",-4.60517018598809
"South Africa",1986,"Africa",-4.60517018598809
"South Africa",1987,"Africa",-4.60517018598809
"South Africa",1988,"Africa",-4.60517018598809
"South Africa",1989,"Africa",-4.60517018598809
"South Africa",1990,"Africa",-4.60517018598809
"South Africa",1991,"Africa",-4.60517018598809
"South Africa",1992,"Africa",-4.60517018598809
"South Africa",1993,"Africa",-4.60517018598809
"South Africa",1994,"Africa",-4.60517018598809
"South Africa",1995,"Africa",-4.60517018598809
"South Africa",1996,"Africa",-4.60517018598809
"South Africa",1997,"Africa",-4.60517018598809
"South Africa",1998,"Africa",-4.60517018598809
"South Africa",1999,"Africa",-4.60517018598809
"South Africa",2000,"Africa",-4.60517018598809
"South Africa",2001,"Africa",-4.60517018598809
"South Africa",2002,"Africa",-4.60517018598809
"South Africa",2003,"Africa",-4.60517018598809
"South Africa",2004,"Africa",-4.60517018598809
"South Africa",2005,"Africa",-4.60517018598809
"South Africa",2006,"Africa",-4.60517018598809
"South Africa",2007,"Africa",-4.60517018598809
"South Africa",2008,"Africa",-4.60517018598809
"South Africa",2009,"Africa",-4.60517018598809
"South Africa",2010,"Africa",-4.60517018598809
"South Africa",2011,"Africa",-4.60517018598809
"South Africa",2012,"Africa",-4.60517018598809
"South Africa",2013,"Africa",-4.60517018598809
"South Africa",2014,"Africa",-4.60517018598809
"South Africa",2015,"Africa",-4.60517018598809
"South Africa",2016,"Africa",-4.60517018598809
"South Africa",2017,"Africa",-4.60517018598809
"South Africa",2018,"Africa",-4.60517018598809
"South Africa",2019,"Africa",-4.60517018598809
"South Sudan",2012,"Africa",-4.60517018598809
"South Sudan",2013,"Africa",-4.60517018598809
"South Sudan",2014,"Africa",-4.60517018598809
"South Sudan",2015,"Africa",-4.60517018598809
"South Sudan",2016,"Africa",-4.60517018598809
"Sudan",1980,"Africa",-4.60517018598809
"Sudan",1981,"Africa",-4.60517018598809
"Sudan",1982,"Africa",-4.60517018598809
"Sudan",1983,"Africa",-4.60517018598809
"Sudan",1984,"Africa",-4.60517018598809
"Sudan",1985,"Africa",-4.60517018598809
"Sudan",1986,"Africa",-4.60517018598809
"Sudan",1987,"Africa",-4.60517018598809
"Sudan",1988,"Africa",-4.60517018598809
"Sudan",1989,"Africa",-4.60517018598809
"Sudan",1990,"Africa",-4.60517018598809
"Sudan",1991,"Africa",-4.60517018598809
"Sudan",1992,"Africa",-4.60517018598809
"Sudan",1993,"Africa",-4.60517018598809
"Sudan",1994,"Africa",-4.60517018598809
"Sudan",1995,"Africa",-4.60517018598809
"Sudan",1996,"Africa",-4.60517018598809
"Sudan",1997,"Africa",-4.60517018598809
"Sudan",1998,"Africa",-4.60517018598809
"Sudan",1999,"Africa",-4.60517018598809
"Sudan",2000,"Africa",-4.60517018598809
"Sudan",2001,"Africa",-4.60517018598809
"Sudan",2002,"Africa",-4.60517018598809
"Sudan",2003,"Africa",-4.60517018598809
"Sudan",2004,"Africa",-4.60517018598809
"Sudan",2005,"Africa",-4.60517018598809
"Sudan",2006,"Africa",-4.60517018598809
"Sudan",2007,"Africa",-4.60517018598809
"Sudan",2008,"Africa",-4.60517018598809
"Sudan",2009,"Africa",-4.60517018598809
"Sudan",2010,"Africa",-4.60517018598809
"Sudan",2011,"Africa",-4.60517018598809
"Sudan",2012,"Africa",-4.60517018598809
"Sudan",2013,"Africa",-4.60517018598809
"Sudan",2014,"Africa",-4.60517018598809
"Sudan",2015,"Africa",-4.60517018598809
"Sudan",2016,"Africa",-4.60517018598809
