"country","year","continent","gas_consumption"
"Taiwan",1981,"Asia",2.86094294720535
"Taiwan",1982,"Asia",2.59293859400099
"Taiwan",1983,"Asia",2.62936767906774
"Taiwan",1984,"Asia",2.63562286716662
"Taiwan",1985,"Asia",2.5264483852326
"Taiwan",1986,"Asia",2.43343790141281
"Taiwan",1987,"Asia",2.44477885869722
"Taiwan",1988,"Asia",2.57626965580197
"Taiwan",1989,"Asia",2.58369562006279
"Taiwan",1990,"Asia",3.05649806187655
"Taiwan",1991,"Asia",3.429493250817
"Taiwan",1992,"Asia",3.42109804336849
"Taiwan",1993,"Asia",3.46657929704279
"Taiwan",1994,"Asia",3.66086570765874
"Taiwan",1995,"Asia",3.77197902328351
"Taiwan",1996,"Asia",3.79218035021081
"Taiwan",1997,"Asia",3.95191656908982
"Taiwan",1998,"Asia",4.12153810990623
"Taiwan",1999,"Asia",4.13907889356227
"Taiwan",2000,"Asia",4.21484981520638
"Taiwan",2001,"Asia",4.28914350719383
"Taiwan",2002,"Asia",4.4010691692512
"Taiwan",2003,"Asia",4.43269598444847
"Taiwan",2004,"Asia",4.62863277411576
"Taiwan",2005,"Asia",4.63677543651453
"Taiwan",2006,"Asia",4.70690513722287
"Taiwan",2007,"Asia",4.76608933652161
"Taiwan",2008,"Asia",4.84944880983226
"Taiwan",2009,"Asia",4.82573441370535
"Taiwan",2010,"Asia",5.04218563940685
"Taiwan",2011,"Asia",5.13820142990186
"Taiwan",2012,"Asia",5.18661455878552
"Taiwan",2013,"Asia",5.18955663224873
"Taiwan",2014,"Asia",5.24011605613928
"Taiwan",2015,"Asia",5.30734648113256
"Taiwan",2016,"Asia",5.34550624935049
"Taiwan",2017,"Asia",5.44872246902167
"Taiwan",2018,"Asia",5.46650619176493
"Taiwan",2019,"Asia",5.44935463330223
"Iraq",1965,"Asia",1.55624808391998
"Iraq",1966,"Asia",1.75388451679913
"Iraq",1967,"Asia",1.52779392339359
"Iraq",1968,"Asia",1.5299617109323
"Iraq",1969,"Asia",1.98086352831874
"Iraq",1970,"Asia",2.00417905717929
"Iraq",1971,"Asia",2.17452442292653
"Iraq",1972,"Asia",2.1852644504175
"Iraq",1973,"Asia",2.15813718862817
"Iraq",1974,"Asia",2.07342346935427
"Iraq",1975,"Asia",2.51065561481073
"Iraq",1976,"Asia",2.84246453715077
"Iraq",1977,"Asia",2.4160030600296
"Iraq",1978,"Asia",2.4518667957098
"Iraq",1979,"Asia",2.81210987102699
"Iraq",1980,"Asia",2.49979526228175
"Iraq",1981,"Asia",1.77495235091167
"Iraq",1982,"Asia",1.86717610851281
"Iraq",1983,"Asia",1.49850635172682
"Iraq",1984,"Asia",1.72544158819041
"Iraq",1985,"Asia",2.09001049302907
"Iraq",1986,"Asia",2.69022561618966
"Iraq",1987,"Asia",3.57332830095383
"Iraq",1988,"Asia",3.97424634860828
"Iraq",1989,"Asia",4.11553511479313
"Iraq",1990,"Asia",3.63283806323031
"Iraq",1991,"Asia",2.80578168959555
"Iraq",1992,"Asia",3.07153523696949
"Iraq",1993,"Asia",3.18779786929734
"Iraq",1994,"Asia",3.40535539181082
"Iraq",1995,"Asia",3.40535539181082
"Iraq",1996,"Asia",3.42718996193641
"Iraq",1997,"Asia",3.3667784547917
"Iraq",1998,"Asia",3.33345372957564
"Iraq",1999,"Asia",3.40850395684459
"Iraq",2000,"Asia",3.39902836437732
"Iraq",2001,"Asia",3.26690379387878
"Iraq",2002,"Asia",3.11039934853212
"Iraq",2003,"Asia",2.69665215614984
"Iraq",2004,"Asia",2.2523438765573
"Iraq",2005,"Asia",2.62358104447576
"Iraq",2006,"Asia",2.62358104447576
"Iraq",2007,"Asia",3.8163927744129
"Iraq",2008,"Asia",4.16799766903551
"Iraq",2009,"Asia",4.22737374542725
"Iraq",2010,"Asia",4.26777952774683
"Iraq",2011,"Asia",4.14359493793827
"Iraq",2012,"Asia",4.14984233870752
"Iraq",2013,"Asia",4.25896877405702
"Iraq",2014,"Asia",4.32171915006413
"Iraq",2015,"Asia",4.29074707101183
"Iraq",2016,"Asia",4.59477635680408
"Iraq",2017,"Asia",4.73864282688676
"Iraq",2018,"Asia",4.983709356157
"Iraq",2019,"Asia",5.29452518530915
"Kazakhstan",1985,"Asia",4.5025171130085
"Kazakhstan",1986,"Asia",4.69378527634174
"Kazakhstan",1987,"Asia",4.73746080917648
"Kazakhstan",1988,"Asia",4.77929994813066
"Kazakhstan",1989,"Asia",4.81155814308226
"Kazakhstan",1990,"Asia",4.87534998330373
"Kazakhstan",1991,"Asia",4.92403110692087
"Kazakhstan",1992,"Asia",4.95200285323559
"Kazakhstan",1993,"Asia",4.90974624798284
"Kazakhstan",1994,"Asia",4.59042196363918
"Kazakhstan",1995,"Asia",4.72887344029363
"Kazakhstan",1996,"Asia",4.55001681952006
"Kazakhstan",1997,"Asia",4.30790904708932
"Kazakhstan",1998,"Asia",4.29920193584899
"Kazakhstan",1999,"Asia",4.42336049816686
"Kazakhstan",2000,"Asia",3.95707284998185
"Kazakhstan",2001,"Asia",3.8275538488017
"Kazakhstan",2002,"Asia",3.87939650260105
"Kazakhstan",2003,"Asia",4.0421385707515
"Kazakhstan",2004,"Asia",4.14194354102138
"Kazakhstan",2005,"Asia",4.41875626689061
"Kazakhstan",2006,"Asia",4.47710951592057
"Kazakhstan",2007,"Asia",4.66754386554615
"Kazakhstan",2008,"Asia",4.66171118704577
"Kazakhstan",2009,"Asia",4.61914212230495
"Kazakhstan",2010,"Asia",4.7027777248411
"Kazakhstan",2011,"Asia",4.80095898435864
"Kazakhstan",2012,"Asia",4.86397427438902
"Kazakhstan",2013,"Asia",4.90995270873022
"Kazakhstan",2014,"Asia",5.00920760877173
"Kazakhstan",2015,"Asia",5.03276201597679
"Kazakhstan",2016,"Asia",5.06304429918042
"Kazakhstan",2017,"Asia",5.12121615998396
"Kazakhstan",2018,"Asia",5.24683458052387
"Kazakhstan",2019,"Asia",5.18760365920396
"Singapore",1965,"Asia",-4.60517018598809
"Singapore",1966,"Asia",-4.60517018598809
"Singapore",1967,"Asia",-4.60517018598809
"Singapore",1968,"Asia",-4.60517018598809
"Singapore",1969,"Asia",-4.60517018598809
"Singapore",1970,"Asia",-4.60517018598809
"Singapore",1971,"Asia",-4.60517018598809
"Singapore",1972,"Asia",-4.60517018598809
"Singapore",1973,"Asia",-4.60517018598809
"Singapore",1974,"Asia",-4.60517018598809
"Singapore",1975,"Asia",-4.60517018598809
"Singapore",1976,"Asia",-4.60517018598809
"Singapore",1977,"Asia",-4.60517018598809
"Singapore",1978,"Asia",-4.60517018598809
"Singapore",1979,"Asia",-4.60517018598809
"Singapore",1980,"Asia",-4.60517018598809
"Singapore",1981,"Asia",-4.60517018598809
"Singapore",1982,"Asia",-4.60517018598809
"Singapore",1983,"Asia",-4.60517018598809
"Singapore",1984,"Asia",-4.60517018598809
"Singapore",1985,"Asia",-4.60517018598809
"Singapore",1986,"Asia",-4.60517018598809
"Singapore",1987,"Asia",-4.60517018598809
"Singapore",1988,"Asia",-4.60517018598809
"Singapore",1989,"Asia",-4.60517018598809
"Singapore",1990,"Asia",-4.60517018598809
"Singapore",1991,"Asia",-4.60517018598809
"Singapore",1992,"Asia",2.34755845863678
"Singapore",1993,"Asia",2.65745841498615
"Singapore",1994,"Asia",2.65745841498615
"Singapore",1995,"Asia",2.65745841498615
"Singapore",1996,"Asia",2.65745841498615
"Singapore",1997,"Asia",2.65745841498615
"Singapore",1998,"Asia",2.65745841498615
"Singapore",1999,"Asia",2.65745841498615
"Singapore",2000,"Asia",2.80843837513348
"Singapore",2001,"Asia",3.77429998304221
"Singapore",2002,"Asia",3.85199695443245
"Singapore",2003,"Asia",3.93421493293464
"Singapore",2004,"Asia",4.12522934580312
"Singapore",2005,"Asia",4.12501924649002
"Singapore",2006,"Asia",4.40068890612907
"Singapore",2007,"Asia",4.40068890612907
"Singapore",2008,"Asia",4.46766519478148
"Singapore",2009,"Asia",4.51978657437837
"Singapore",2010,"Asia",4.42330052707291
"Singapore",2011,"Asia",4.41740584407545
"Singapore",2012,"Asia",4.49211346369579
"Singapore",2013,"Asia",4.60679885897991
"Singapore",2014,"Asia",4.64347702014268
"Singapore",2015,"Asia",4.75183865806756
"Singapore",2016,"Asia",4.77938396338788
"Singapore",2017,"Asia",4.81126523392269
"Singapore",2018,"Asia",4.8111513016309
"Singapore",2019,"Asia",4.84749656471908
"Israel",1965,"Asia",-0.293029678778376
"Israel",1966,"Asia",-0.0356271776431512
"Israel",1967,"Asia",0.0760346862759976
"Israel",1968,"Asia",0.323531725345478
"Israel",1969,"Asia",0.350656871613169
"Israel",1970,"Asia",0.261594737688462
"Israel",1971,"Asia",0.195566783543975
"Israel",1972,"Asia",0.183986836113016
"Israel",1973,"Asia",-0.638658995275876
"Israel",1974,"Asia",-0.441610554744518
"Israel",1975,"Asia",-0.53102833108351
"Israel",1976,"Asia",-0.567395975254385
"Israel",1977,"Asia",-0.574475650842447
"Israel",1978,"Asia",-0.590590592234853
"Israel",1979,"Asia",-0.921303273697699
"Israel",1980,"Asia",-3.57555076880693
"Israel",1981,"Asia",-3.50655789731998
"Israel",1982,"Asia",-0.809680996815897
"Israel",1983,"Asia",-0.468404907882039
"Israel",1984,"Asia",-0.601479992034121
"Israel",1985,"Asia",-0.661648513500574
"Israel",1986,"Asia",-0.944175935363691
"Israel",1987,"Asia",-0.816445396904439
"Israel",1988,"Asia",-0.898942093539542
"Israel",1989,"Asia",-0.983499481567605
"Israel",1990,"Asia",-1.1239300966524
"Israel",1991,"Asia",-1.30195321268614
"Israel",1992,"Asia",-1.45243416362444
"Israel",1993,"Asia",-1.45671682541644
"Israel",1994,"Asia",-1.53247687129797
"Israel",1995,"Asia",-1.38629436111989
"Israel",1996,"Asia",-1.82635091399767
"Israel",1997,"Asia",-1.66073120682165
"Israel",1998,"Asia",-2.09557092360972
"Israel",1999,"Asia",-2.18925640768704
"Israel",2000,"Asia",-2.28278246569787
"Israel",2001,"Asia",-2.24431618487007
"Israel",2002,"Asia",-2.3434070875143
"Israel",2003,"Asia",-2.43041846450393
"Israel",2004,"Asia",2.43396417105043
"Israel",2005,"Asia",2.75448839520799
"Israel",2006,"Asia",3.08817470894355
"Israel",2007,"Asia",3.2675135964741
"Israel",2008,"Asia",3.58651444743591
"Israel",2009,"Asia",3.68972909306851
"Israel",2010,"Asia",3.9345865238369
"Israel",2011,"Asia",3.86077181541735
"Israel",2012,"Asia",3.1956481387489
"Israel",2013,"Asia",4.19516980907817
"Israel",2014,"Asia",4.28349000547507
"Israel",2015,"Asia",4.38870428942712
"Israel",2016,"Asia",4.52726269711157
"Israel",2017,"Asia",4.59460456588331
"Israel",2018,"Asia",4.65623395403649
"Israel",2019,"Asia",4.6796188143976
"Vietnam",1965,"Asia",-4.60517018598809
"Vietnam",1966,"Asia",-4.60517018598809
"Vietnam",1967,"Asia",-4.60517018598809
"Vietnam",1968,"Asia",-4.60517018598809
"Vietnam",1969,"Asia",-4.60517018598809
"Vietnam",1970,"Asia",-4.60517018598809
"Vietnam",1971,"Asia",-4.60517018598809
"Vietnam",1972,"Asia",-4.60517018598809
"Vietnam",1973,"Asia",-4.60517018598809
"Vietnam",1974,"Asia",-4.60517018598809
"Vietnam",1975,"Asia",-4.60517018598809
"Vietnam",1976,"Asia",-4.60517018598809
"Vietnam",1977,"Asia",-4.60517018598809
"Vietnam",1978,"Asia",-4.60517018598809
"Vietnam",1979,"Asia",-4.60517018598809
"Vietnam",1980,"Asia",-4.60517018598809
"Vietnam",1981,"Asia",-2.23492644452023
"Vietnam",1982,"Asia",-1.64506509007725
"Vietnam",1983,"Asia",-0.443166975292176
"Vietnam",1984,"Asia",-0.579818495252942
"Vietnam",1985,"Asia",-1.04128722204884
"Vietnam",1986,"Asia",-1.00239343092757
"Vietnam",1987,"Asia",-1.00239343092757
"Vietnam",1988,"Asia",-1.27296567581289
"Vietnam",1989,"Asia",-1.11474167059799
"Vietnam",1990,"Asia",-0.926341067727656
"Vietnam",1991,"Asia",-0.349557476169868
"Vietnam",1992,"Asia",0.711478137244669
"Vietnam",1993,"Asia",0.885006441834388
"Vietnam",1994,"Asia",0.885006441834388
"Vietnam",1995,"Asia",0.346422567474381
"Vietnam",1996,"Asia",1.02245092770255
"Vietnam",1997,"Asia",1.63588508244895
"Vietnam",1998,"Asia",2.16274814780625
"Vietnam",1999,"Asia",2.53011899260955
"Vietnam",2000,"Asia",2.73760900334375
"Vietnam",2001,"Asia",2.96062309644042
"Vietnam",2002,"Asia",3.14285833844428
"Vietnam",2003,"Asia",3.13152984645121
"Vietnam",2004,"Asia",3.69272206183139
"Vietnam",2005,"Asia",4.12964735392449
"Vietnam",2006,"Asia",4.2130160919396
"Vietnam",2007,"Asia",4.22437817808481
"Vietnam",2008,"Asia",4.28186093589316
"Vietnam",2009,"Asia",4.34778450776766
"Vietnam",2010,"Asia",4.50798725367697
"Vietnam",2011,"Asia",4.40479055927243
"Vietnam",2012,"Asia",4.5029824096435
"Vietnam",2013,"Asia",4.54443243277254
"Vietnam",2014,"Asia",4.59043211216283
"Vietnam",2015,"Asia",4.63355354037986
"Vietnam",2016,"Asia",4.62885741530125
"Vietnam",2017,"Asia",4.55615849728391
"Vietnam",2018,"Asia",4.57065120236122
"Vietnam",2019,"Asia",4.59044226058348
"Philippines",1965,"Asia",-4.60517018598809
"Philippines",1966,"Asia",-4.60517018598809
"Philippines",1967,"Asia",-4.60517018598809
"Philippines",1968,"Asia",-4.60517018598809
"Philippines",1969,"Asia",-4.60517018598809
"Philippines",1970,"Asia",-4.60517018598809
"Philippines",1971,"Asia",-4.60517018598809
"Philippines",1972,"Asia",-4.60517018598809
"Philippines",1973,"Asia",-4.60517018598809
"Philippines",1974,"Asia",-4.60517018598809
"Philippines",1975,"Asia",-4.60517018598809
"Philippines",1976,"Asia",-4.60517018598809
"Philippines",1977,"Asia",-4.60517018598809
"Philippines",1978,"Asia",-4.60517018598809
"Philippines",1979,"Asia",-4.60517018598809
"Philippines",1980,"Asia",-4.60517018598809
"Philippines",1981,"Asia",-4.60517018598809
"Philippines",1982,"Asia",-4.60517018598809
"Philippines",1983,"Asia",-4.60517018598809
"Philippines",1984,"Asia",-4.60517018598809
"Philippines",1985,"Asia",-4.60517018598809
"Philippines",1986,"Asia",-4.60517018598809
"Philippines",1987,"Asia",-4.60517018598809
"Philippines",1988,"Asia",-4.60517018598809
"Philippines",1989,"Asia",-4.60517018598809
"Philippines",1990,"Asia",-4.60517018598809
"Philippines",1991,"Asia",-4.60517018598809
"Philippines",1992,"Asia",-4.60517018598809
"Philippines",1993,"Asia",-4.60517018598809
"Philippines",1994,"Asia",-2.7646205525906
"Philippines",1995,"Asia",-2.79688141480883
"Philippines",1996,"Asia",-2.3434070875143
"Philippines",1997,"Asia",-2.78062089393705
"Philippines",1998,"Asia",-2.31263542884755
"Philippines",1999,"Asia",-2.53830742651512
"Philippines",2000,"Asia",-2.18925640768704
"Philippines",2001,"Asia",0.301584977620772
"Philippines",2002,"Asia",2.82589249426209
"Philippines",2003,"Asia",3.24707447922688
"Philippines",2004,"Asia",3.16758253048065
"Philippines",2005,"Asia",3.44846257412927
"Philippines",2006,"Asia",3.38293157285526
"Philippines",2007,"Asia",3.56430780286089
"Philippines",2008,"Asia",3.61563649234622
"Philippines",2009,"Asia",3.62260609568265
"Philippines",2010,"Asia",3.56274917696972
"Philippines",2011,"Asia",3.63940030264726
"Philippines",2012,"Asia",3.5971752649036
"Philippines",2013,"Asia",3.514972395921
"Philippines",2014,"Asia",3.56538325437112
"Philippines",2015,"Asia",3.50360353749355
"Philippines",2016,"Asia",3.64045047470943
"Philippines",2017,"Asia",3.63109143034654
"Philippines",2018,"Asia",3.71108116209762
"Philippines",2019,"Asia",3.70902515980689
"Hong Kong",1965,"Asia",-4.60517018598809
"Hong Kong",1966,"Asia",-4.60517018598809
"Hong Kong",1967,"Asia",-4.60517018598809
"Hong Kong",1968,"Asia",-4.60517018598809
"Hong Kong",1969,"Asia",-4.60517018598809
"Hong Kong",1970,"Asia",-4.60517018598809
"Hong Kong",1971,"Asia",-4.60517018598809
"Hong Kong",1972,"Asia",-4.60517018598809
"Hong Kong",1973,"Asia",-4.60517018598809
"Hong Kong",1974,"Asia",-4.60517018598809
"Hong Kong",1975,"Asia",-4.60517018598809
"Hong Kong",1976,"Asia",-4.60517018598809
"Hong Kong",1977,"Asia",-4.60517018598809
"Hong Kong",1978,"Asia",-4.60517018598809
"Hong Kong",1979,"Asia",-4.60517018598809
"Hong Kong",1980,"Asia",-4.60517018598809
"Hong Kong",1981,"Asia",-4.60517018598809
"Hong Kong",1982,"Asia",-4.60517018598809
"Hong Kong",1983,"Asia",-4.60517018598809
"Hong Kong",1984,"Asia",-4.60517018598809
"Hong Kong",1985,"Asia",-4.60517018598809
"Hong Kong",1986,"Asia",-4.60517018598809
"Hong Kong",1987,"Asia",-4.60517018598809
"Hong Kong",1988,"Asia",-4.60517018598809
"Hong Kong",1989,"Asia",-4.60517018598809
"Hong Kong",1990,"Asia",-4.60517018598809
"Hong Kong",1991,"Asia",-4.60517018598809
"Hong Kong",1992,"Asia",-4.60517018598809
"Hong Kong",1993,"Asia",-4.60517018598809
"Hong Kong",1994,"Asia",-4.60517018598809
"Hong Kong",1995,"Asia",-1.15836229307388
"Hong Kong",1996,"Asia",2.95901642061733
"Hong Kong",1997,"Asia",3.40442549901358
"Hong Kong",1998,"Asia",3.34059775953323
"Hong Kong",1999,"Asia",3.43833258832442
"Hong Kong",2000,"Asia",3.33744077697045
"Hong Kong",2001,"Asia",3.34663559366947
"Hong Kong",2002,"Asia",3.29539232276518
"Hong Kong",2003,"Asia",2.85405349522205
"Hong Kong",2004,"Asia",3.22171179968741
"Hong Kong",2005,"Asia",3.22402255768773
"Hong Kong",2006,"Asia",3.31661940518686
"Hong Kong",2007,"Asia",3.24858995485159
"Hong Kong",2008,"Asia",3.3942063344733
"Hong Kong",2009,"Asia",3.3649828121945
"Hong Kong",2010,"Asia",3.58221252992041
"Hong Kong",2011,"Asia",3.35462974584582
"Hong Kong",2012,"Asia",3.27218907776522
"Hong Kong",2013,"Asia",3.21257602271967
"Hong Kong",2014,"Asia",3.1730412885244
"Hong Kong",2015,"Asia",3.41661130771451
"Hong Kong",2016,"Asia",3.44285103026227
"Hong Kong",2017,"Asia",3.43948817539488
"Hong Kong",2018,"Asia",3.40731198266201
"Hong Kong",2019,"Asia",3.43952025598131
"Sri Lanka",1965,"Asia",-4.60517018598809
"Sri Lanka",1966,"Asia",-4.60517018598809
"Sri Lanka",1967,"Asia",-4.60517018598809
"Sri Lanka",1968,"Asia",-4.60517018598809
"Sri Lanka",1969,"Asia",-4.60517018598809
"Sri Lanka",1970,"Asia",-4.60517018598809
"Sri Lanka",1971,"Asia",-4.60517018598809
"Sri Lanka",1972,"Asia",-4.60517018598809
"Sri Lanka",1973,"Asia",-4.60517018598809
"Sri Lanka",1974,"Asia",-4.60517018598809
"Sri Lanka",1975,"Asia",-4.60517018598809
"Sri Lanka",1976,"Asia",-4.60517018598809
"Sri Lanka",1977,"Asia",-4.60517018598809
"Sri Lanka",1978,"Asia",-4.60517018598809
"Sri Lanka",1979,"Asia",-4.60517018598809
"Sri Lanka",1980,"Asia",-4.60517018598809
"Sri Lanka",1981,"Asia",-4.60517018598809
"Sri Lanka",1982,"Asia",-4.60517018598809
"Sri Lanka",1983,"Asia",-4.60517018598809
"Sri Lanka",1984,"Asia",-4.60517018598809
"Sri Lanka",1985,"Asia",-4.60517018598809
"Sri Lanka",1986,"Asia",-4.60517018598809
"Sri Lanka",1987,"Asia",-4.60517018598809
"Sri Lanka",1988,"Asia",-4.60517018598809
"Sri Lanka",1989,"Asia",-4.60517018598809
"Sri Lanka",1990,"Asia",-4.60517018598809
"Sri Lanka",1991,"Asia",-4.60517018598809
"Sri Lanka",1992,"Asia",-4.60517018598809
"Sri Lanka",1993,"Asia",-4.60517018598809
"Sri Lanka",1994,"Asia",-4.60517018598809
"Sri Lanka",1995,"Asia",-4.60517018598809
"Sri Lanka",1996,"Asia",-4.60517018598809
"Sri Lanka",1997,"Asia",-4.60517018598809
"Sri Lanka",1998,"Asia",-4.60517018598809
"Sri Lanka",1999,"Asia",-4.60517018598809
"Sri Lanka",2000,"Asia",-4.60517018598809
"Sri Lanka",2001,"Asia",-4.60517018598809
"Sri Lanka",2002,"Asia",-4.60517018598809
"Sri Lanka",2003,"Asia",-4.60517018598809
"Sri Lanka",2004,"Asia",-4.60517018598809
"Sri Lanka",2005,"Asia",-4.60517018598809
"Sri Lanka",2006,"Asia",-4.60517018598809
"Sri Lanka",2007,"Asia",-4.60517018598809
"Sri Lanka",2008,"Asia",-4.60517018598809
"Sri Lanka",2009,"Asia",-4.60517018598809
"Sri Lanka",2010,"Asia",-4.60517018598809
"Sri Lanka",2011,"Asia",-4.60517018598809
"Sri Lanka",2012,"Asia",-4.60517018598809
"Sri Lanka",2013,"Asia",-4.60517018598809
"Sri Lanka",2014,"Asia",-4.60517018598809
"Sri Lanka",2015,"Asia",-4.60517018598809
"Sri Lanka",2016,"Asia",-4.60517018598809
"Sri Lanka",2017,"Asia",-4.60517018598809
"Sri Lanka",2018,"Asia",-4.60517018598809
"Sri Lanka",2019,"Asia",-4.60517018598809
"Germany",1965,"Europe",3.4335354895741
"Germany",1966,"Europe",3.61738345240887
"Germany",1967,"Europe",3.87118017735754
"Germany",1968,"Europe",4.36792771029438
"Germany",1969,"Europe",4.72140535765419
"Germany",1970,"Europe",5.07359757361746
"Germany",1971,"Europe",5.35202399649729
"Germany",1972,"Europe",5.61033223076488
"Germany",1973,"Europe",5.86459945666265
"Germany",1974,"Europe",6.08853454116682
"Germany",1975,"Europe",6.14236853355414
"Germany",1976,"Europe",6.19908625548035
"Germany",1977,"Europe",6.25920280729745
"Germany",1978,"Europe",6.32871148357177
"Germany",1979,"Europe",6.42889333042154
"Germany",1980,"Europe",6.4146713366923
"Germany",1981,"Europe",6.36981365024772
"Germany",1982,"Europe",6.2950298111873
"Germany",1983,"Europe",6.33390820496661
"Germany",1984,"Europe",6.37725741941863
"Germany",1985,"Europe",6.36561441133372
"Germany",1986,"Europe",6.36270218836692
"Germany",1987,"Europe",6.44353966680128
"Germany",1988,"Europe",6.42788230760356
"Germany",1989,"Europe",6.45105161183052
"Germany",1990,"Europe",6.45660323670176
"Germany",1991,"Europe",6.50608745206735
"Germany",1992,"Europe",6.49471706717596
"Germany",1993,"Europe",6.5512574622126
"Germany",1994,"Europe",6.56939446011162
"Germany",1995,"Europe",6.65593443678106
"Germany",1996,"Europe",6.76840240292794
"Germany",1997,"Europe",6.72268274170885
"Germany",1998,"Europe",6.73180657237264
"Germany",1999,"Europe",6.72887021069191
"Germany",2000,"Europe",6.72052891325471
"Germany",2001,"Europe",6.77364428985258
"Germany",2002,"Europe",6.77209361894835
"Germany",2003,"Europe",6.78415158612019
"Germany",2004,"Europe",6.78922058590208
"Germany",2005,"Europe",6.80552430563873
"Germany",2006,"Europe",6.82446062278433
"Germany",2007,"Europe",6.78713785524029
"Germany",2008,"Europe",6.79684271250787
"Germany",2009,"Europe",6.73852209453193
"Germany",2010,"Europe",6.78074316106028
"Germany",2011,"Europe",6.69532661765641
"Germany",2012,"Europe",6.69840491281395
"Germany",2013,"Europe",6.74494689583199
"Germany",2014,"Europe",6.60524514553666
"Germany",2015,"Europe",6.64580203003619
"Germany",2016,"Europe",6.74389191672775
"Germany",2017,"Europe",6.77695729006076
"Germany",2018,"Europe",6.75520764692029
"Germany",2019,"Europe",6.78737023603901
"United Kingdom",1965,"Europe",2.1523434296635
"United Kingdom",1966,"Europe",2.1276362905295
"United Kingdom",1967,"Europe",2.64737974490206
"United Kingdom",1968,"Europe",3.46150822876626
"United Kingdom",1969,"Europe",4.1284077674978
"United Kingdom",1970,"Europe",4.77311387483609
"United Kingdom",1971,"Europe",5.25080114057465
"United Kingdom",1972,"Europe",5.60078952447245
"United Kingdom",1973,"Europe",5.67955467069223
"United Kingdom",1974,"Europe",5.85860721296927
"United Kingdom",1975,"Europe",5.90531552545581
"United Kingdom",1976,"Europe",5.96423465584677
"United Kingdom",1977,"Europe",6.02519908483761
"United Kingdom",1978,"Europe",6.06179718737047
"United Kingdom",1979,"Europe",6.15310709269354
"United Kingdom",1980,"Europe",6.15013570843124
"United Kingdom",1981,"Europe",6.1635905554854
"United Kingdom",1982,"Europe",6.15858362965874
"United Kingdom",1983,"Europe",6.20009732453844
"United Kingdom",1984,"Europe",6.22293929740634
"United Kingdom",1985,"Europe",6.29570133102421
"United Kingdom",1986,"Europe",6.31220838121049
"United Kingdom",1987,"Europe",6.33889438646303
"United Kingdom",1988,"Europe",6.29026087674819
"United Kingdom",1989,"Europe",6.2672688574037
"United Kingdom",1990,"Europe",6.30764114206426
"United Kingdom",1991,"Europe",6.3848233352211
"United Kingdom",1992,"Europe",6.38000558090814
"United Kingdom",1993,"Europe",6.51067938282478
"United Kingdom",1994,"Europe",6.53996594121746
"United Kingdom",1995,"Europe",6.60407525227784
"United Kingdom",1996,"Europe",6.75675911842308
"United Kingdom",1997,"Europe",6.78467536459989
"United Kingdom",1998,"Europe",6.82373868587461
"United Kingdom",1999,"Europe",6.88641723353457
"United Kingdom",2000,"Europe",6.92109392242131
"United Kingdom",2001,"Europe",6.91626199406588
"United Kingdom",2002,"Europe",6.90309644344137
"United Kingdom",2003,"Europe",6.90585647739887
"United Kingdom",2004,"Europe",6.92745005732557
"United Kingdom",2005,"Europe",6.90161345654512
"United Kingdom",2006,"Europe",6.84865580603467
"United Kingdom",2007,"Europe",6.85963169260036
"United Kingdom",2008,"Europe",6.88585316931439
"United Kingdom",2009,"Europe",6.81591188293268
"United Kingdom",2010,"Europe",6.8925797103204
"United Kingdom",2011,"Europe",6.70832337146082
"United Kingdom",2012,"Europe",6.64508836872203
"United Kingdom",2013,"Europe",6.63760921469753
"United Kingdom",2014,"Europe",6.5518885797542
"United Kingdom",2015,"Europe",6.57989683688284
"United Kingdom",2016,"Europe",6.69301011230105
"United Kingdom",2017,"Europe",6.66681047129222
"United Kingdom",2018,"Europe",6.67529470873043
"United Kingdom",2019,"Europe",6.67004108961495
"Italy",1965,"Europe",4.30077590597
"Italy",1966,"Europe",4.38864220346288
"Italy",1967,"Europe",4.47691627151696
"Italy",1968,"Europe",4.63767609754435
"Italy",1969,"Europe",4.73111537600474
"Italy",1970,"Europe",4.80698386435997
"Italy",1971,"Europe",4.8395147708492
"Italy",1972,"Europe",4.97643024809497
"Italy",1973,"Europe",5.09278654645697
"Italy",1974,"Europe",5.21027818882487
"Italy",1975,"Europe",5.35205716580052
"Italy",1976,"Europe",5.54334373300785
"Italy",1977,"Europe",5.56438246677485
"Italy",1978,"Europe",5.5494806722994
"Italy",1979,"Europe",5.57649440898551
"Italy",1980,"Europe",5.56900840546698
"Italy",1981,"Europe",5.53815676332137
"Italy",1982,"Europe",5.53466535430667
"Italy",1983,"Europe",5.56259134481233
"Italy",1984,"Europe",5.7264730845759
"Italy",1985,"Europe",5.74271789070588
"Italy",1986,"Europe",5.79844699151961
"Italy",1987,"Europe",5.90212774113026
"Italy",1988,"Europe",5.98358105387366
"Italy",1989,"Europe",6.06213035179485
"Italy",1990,"Europe",6.11869393625724
"Italy",1991,"Europe",6.17917157617827
"Italy",1992,"Europe",6.16991403377131
"Italy",1993,"Europe",6.19008177200551
"Italy",1994,"Europe",6.15582153633852
"Italy",1995,"Europe",6.25251256108235
"Italy",1996,"Europe",6.28369936506818
"Italy",1997,"Europe",6.32132209770767
"Italy",1998,"Europe",6.39518647008473
"Italy",1999,"Europe",6.47852653914723
"Italy",2000,"Europe",6.52031916739305
"Italy",2001,"Europe",6.52305703902284
